V1	V2.x	V3	V4	V5	grp	DUP
NC_021694.1	Gnomon	exon	6675338	6675460	3672	NO
NC_021694.1	Gnomon	intron	6675461	6676431	3673	NO
NC_021694.1	Gnomon	exon	6676432	6676609	3674	NO
NC_021694.1	Gnomon	intron	6676610	6677044	3675	NO
NC_021694.1	Gnomon	exon	6677045	6677158	3676	NO
NC_021694.1	Gnomon	intron	6677159	6677637	3677	NO
NC_021694.1	Gnomon	exon	6677638	6677718	3678	NO
NC_021694.1	Gnomon	intron	6677719	6677914	3679	NO
NC_021694.1	Gnomon	exon	6677915	6678841	3680	NO
NC_021696.1	Gnomon	non_coding	6678842	6707934	NA	NA
NC_021694.1	Gnomon	exon	6707935	6708080	3682	NO
NC_021694.1	Gnomon	intron	6708081	6713188	3683	NO
NC_021694.1	Gnomon	exon	6713189	6713314	3684	NO
NC_021694.1	Gnomon	intron	6713315	6714072	3685	NO
NC_021694.1	Gnomon	exon	6714073	6714179	3686	NO
NC_021694.1	Gnomon	intron	6714180	6715313	3687	NO
NC_021694.1	Gnomon	exon	6715314	6715495	3688	NO
NC_021694.1	Gnomon	intron	6715496	6716184	3689	NO
NC_021694.1	Gnomon	exon	6716185	6717889	3690	NO
NC_021696.1	Gnomon	non_coding	6717890	6752011	NA	NA
NC_021694.1	Gnomon	exon	6752012	6754205	3692	NO
NC_021694.1	Gnomon	intron	6754206	6766187	3693	NO
NC_021694.1	Gnomon	exon	6766188	6766352	3694	NO
NC_021694.1	Gnomon	intron	6766353	6787646	3695	NO
NC_021694.1	Gnomon	exon	6787647	6787751	3696	NO
NC_021694.1	Gnomon	intron	6787752	6791718	3697	NO
NC_021694.1	Gnomon	exon	6791719	6791875	3698	NO
NC_021694.1	Gnomon	intron	6791876	6792707	3699	NO
NC_021694.1	Gnomon	exon	6792708	6792968	3700	NO
NC_021696.1	Gnomon	non_coding	6792969	6831874	NA	NA
NC_021694.1	Gnomon	exon	6831875	6831980	3702	NO
NC_021694.1	Gnomon	intron	6831981	6833064	3703	NO
NC_021694.1	Gnomon	exon	6833065	6833160	3704	NO
NC_021694.1	Gnomon	intron	6833161	6834106	3705	NO
NC_021694.1	Gnomon	exon	6834107	6834232	3706	NO
NC_021694.1	Gnomon	intron	6834233	6840237	3707	NO
NC_021694.1	Gnomon	exon	6840238	6840356	3708	NO
NC_021694.1	Gnomon	intron	6840357	6841595	3709	NO
NC_021694.1	Gnomon	exon	6841596	6841721	3710	NO
NC_021694.1	Gnomon	intron	6841722	6843846	3711	NO
NC_021694.1	Gnomon	exon	6843847	6843964	3712	NO
NC_021694.1	Gnomon	intron	6843965	6845088	3713	NO
NC_021694.1	Gnomon	exon	6845089	6845179	3714	NO
NC_021694.1	Gnomon	intron	6845180	6845848	3715	NO
NC_021694.1	Gnomon	exon	6845849	6845947	3716	NO
NC_021694.1	Gnomon	intron	6845948	6846864	3717	NO
NC_021694.1	Gnomon	exon	6846865	6847248	3718	NO
NC_021696.1	Gnomon	non_coding	6847249	6847692	NA	NA
NC_021694.1	Gnomon	exon	6847693	6848591	3720	NO
NC_021694.1	Gnomon	intron	6848592	6848984	3721	NO
NC_021694.1	Gnomon	exon	6848985	6849068	3722	NO
NC_021694.1	Gnomon	intron	6849069	6850168	3723	NO
NC_021694.1	Gnomon	exon	6850169	6850437	3724	NO
NC_021694.1	Gnomon	intron	6850438	6852051	3725	NO
NC_021694.1	Gnomon	exon	6852052	6852566	3726	NO
NC_021696.1	Gnomon	non_coding	6852567	6855565	NA	NA
NC_021694.1	Gnomon	exon	6855566	6855817	3728	NO
NC_021694.1	Gnomon	intron	6855818	6855864	3729	NO
NC_021694.1	Gnomon	exon	6855865	6856103	3730	NO
NC_021694.1	Gnomon	intron	6856104	6857014	3731	NO
NC_021694.1	Gnomon	exon	6857015	6857127	3732	NO
NC_021694.1	Gnomon	intron	6857128	6857207	3733	NO
NC_021694.1	Gnomon	exon	6857208	6857275	3734	NO
NC_021694.1	Gnomon	intron	6857276	6859032	3735	NO
NC_021694.1	Gnomon	exon	6859033	6859125	3736	NO
NC_021694.1	Gnomon	intron	6859126	6859529	3737	NO
NC_021694.1	Gnomon	exon	6859530	6859590	3738	NO
NC_021694.1	Gnomon	intron	6859591	6859792	3739	NO
NC_021694.1	Gnomon	exon	6859793	6860248	3740	NO
NC_021696.1	Gnomon	non_coding	6860249	6860566	NA	NA
NC_021694.1	Gnomon	exon	6860567	6861460	3742	NO
NC_021694.1	Gnomon	intron	6861461	6861745	3743	NO
NC_021694.1	Gnomon	exon	6861746	6861819	3744	NO
NC_021694.1	Gnomon	intron	6861820	6862827	3745	NO
NC_021694.1	Gnomon	exon	6862828	6862907	3746	NO
NC_021694.1	Gnomon	intron	6862908	6864146	3747	NO
NC_021694.1	Gnomon	exon	6864147	6864292	3748	NO
NC_021694.1	Gnomon	intron	6864293	6864522	3749	NO
NC_021694.1	Gnomon	exon	6864523	6864660	3750	NO
NC_021694.1	Gnomon	intron	6864661	6865101	3751	NO
NC_021694.1	Gnomon	exon	6865102	6865259	3752	NO
NC_021694.1	Gnomon	intron	6865260	6866773	3753	NO
NC_021694.1	Gnomon	exon	6866774	6866915	3754	NO
NC_021694.1	Gnomon	intron	6866916	6867023	3755	NO
NC_021694.1	Gnomon	exon	6867024	6867174	3756	NO
NC_021694.1	Gnomon	intron	6867175	6867359	3757	NO
NC_021694.1	Gnomon	exon	6867360	6867546	3758	NO
NC_021694.1	Gnomon	intron	6867547	6868495	3759	NO
NC_021694.1	Gnomon	exon	6868496	6868705	3760	NO
NC_021696.1	Gnomon	non_coding	6868706	6918858	NA	NA
NC_021694.1	Gnomon	exon	6918859	6918934	3762	NO
NC_021694.1	Gnomon	intron	6918935	6919196	3763	NO
NC_021694.1	Gnomon	exon	6919197	6919552	3764	NO
NC_021694.1	Gnomon	intron	6919553	6920813	3765	NO
NC_021694.1	Gnomon	exon	6920814	6920926	3766	NO
NC_021694.1	Gnomon	intron	6920927	6921485	3767	NO
NC_021694.1	Gnomon	exon	6921486	6921600	3768	NO
NC_021694.1	Gnomon	intron	6921601	6925855	3769	NO
NC_021694.1	Gnomon	exon	6925856	6925928	3770	NO
NC_021694.1	Gnomon	intron	6925929	6926169	3771	NO
NC_021694.1	Gnomon	exon	6926170	6926312	3772	NO
NC_021694.1	Gnomon	intron	6926313	6930098	3773	NO
NC_021694.1	Gnomon	exon	6930099	6930133	3774	NO
NC_021694.1	Gnomon	intron	6930134	6933322	3775	NO
NC_021694.1	Gnomon	exon	6933323	6934702	3776	NO
NC_021696.1	Gnomon	non_coding	6934703	6946265	NA	NA
NC_021694.1	Gnomon	exon	6946266	6946382	3778	NO
NC_021694.1	Gnomon	intron	6946383	6966297	3779	NO
NC_021694.1	Gnomon	exon	6966298	6966394	3780	NO
NC_021694.1	Gnomon	intron	6966395	6984055	3781	NO
NC_021694.1	Gnomon	exon	6984056	6984171	3782	NO
NC_021694.1	Gnomon	intron	6984172	6986895	3783	NO
NC_021694.1	Gnomon	exon	6986896	6986976	3784	NO
NC_021694.1	Gnomon	intron	6986977	6988778	3785	NO
NC_021694.1	Gnomon	exon	6988779	6988873	3786	NO
NC_021694.1	Gnomon	intron	6988874	6992659	3787	NO
NC_021694.1	Gnomon	exon	6992660	6992783	3788	NO
NC_021694.1	Gnomon	intron	6992784	6995148	3789	NO
NC_021694.1	Gnomon	exon	6995149	6995242	3790	NO
NC_021694.1	Gnomon	intron	6995243	6997820	3791	NO
NC_021694.1	Gnomon	exon	6997821	6997936	3792	NO
NC_021694.1	Gnomon	intron	6997937	6998101	3793	NO
NC_021694.1	Gnomon	exon	6998102	6998321	3794	NO
NC_021694.1	Gnomon	intron	6998322	6999205	3795	NO
NC_021694.1	Gnomon	exon	6999206	6999378	3796	NO
NC_021694.1	Gnomon	intron	6999379	7000830	3797	NO
NC_021694.1	Gnomon	exon	7000831	7000950	3798	NO
NC_021696.1	Gnomon	non_coding	7000951	7008666	NA	NA
NC_021694.1	Gnomon	exon	7008667	7008868	3800	NO
NC_021694.1	Gnomon	intron	7008869	7009840	3801	NO
NC_021694.1	Gnomon	exon	7009841	7009971	3802	NO
NC_021694.1	Gnomon	intron	7009972	7010888	3803	NO
NC_021694.1	Gnomon	exon	7010889	7011101	3804	NO
NC_021694.1	Gnomon	intron	7011102	7011702	3805	NO
NC_021694.1	Gnomon	exon	7011703	7011827	3806	NO
NC_021694.1	Gnomon	intron	7011828	7012974	3807	NO
NC_021694.1	Gnomon	exon	7012975	7013112	3808	NO
NC_021694.1	Gnomon	intron	7013113	7013840	3809	NO
NC_021694.1	Gnomon	exon	7013841	7013922	3810	NO
NC_021694.1	Gnomon	intron	7013923	7014763	3811	NO
NC_021694.1	Gnomon	exon	7014764	7014952	3812	NO
NC_021694.1	Gnomon	intron	7014953	7015915	3813	NO
NC_021694.1	Gnomon	exon	7015916	7016021	3814	NO
NC_021694.1	Gnomon	intron	7016022	7017377	3815	NO
NC_021694.1	Gnomon	exon	7017378	7017490	3816	NO
NC_021694.1	Gnomon	intron	7017491	7018050	3817	NO
NC_021694.1	Gnomon	exon	7018051	7018152	3818	NO
NC_021694.1	Gnomon	intron	7018153	7018898	3819	NO
NC_021694.1	Gnomon	exon	7018899	7019363	3820	NO
NC_021696.1	Gnomon	non_coding	7019364	7022610	NA	NA
NC_021694.1	Gnomon	exon	7022611	7022688	3822	NO
NC_021694.1	Gnomon	intron	7022689	7023904	3823	NO
NC_021694.1	Gnomon	exon	7023905	7024009	3824	NO
NC_021694.1	Gnomon	intron	7024010	7024559	3825	NO
NC_021694.1	Gnomon	exon	7024560	7024669	3826	NO
NC_021694.1	Gnomon	intron	7024670	7025164	3827	NO
NC_021694.1	Gnomon	exon	7025165	7025376	3828	NO
NC_021694.1	Gnomon	intron	7025377	7025558	3829	NO
NC_021694.1	Gnomon	exon	7025559	7025868	3830	NO
NC_021694.1	Gnomon	intron	7025869	7028622	3831	NO
NC_021694.1	Gnomon	exon	7028623	7029535	3832	NO
NC_021696.1	Gnomon	non_coding	7029536	7039466	NA	NA
NC_021694.1	Gnomon	exon	7039467	7039976	3834	NO
NC_021694.1	Gnomon	intron	7039977	7040241	3835	NO
NC_021694.1	Gnomon	exon	7040242	7040433	3836	NO
NC_021694.1	Gnomon	intron	7040434	7041111	3837	NO
NC_021694.1	Gnomon	exon	7041112	7041284	3838	NO
NC_021694.1	Gnomon	intron	7041285	7041984	3839	NO
NC_021694.1	Gnomon	exon	7041985	7042055	3840	NO
NC_021694.1	Gnomon	intron	7042056	7042377	3841	NO
NC_021694.1	Gnomon	exon	7042378	7042404	3842	NO
NC_021696.1	Gnomon	non_coding	7042405	7058654	NA	NA
NC_021694.1	Gnomon	exon	7058655	7058937	3844	NO
NC_021694.1	Gnomon	intron	7058938	7059019	3845	NO
NC_021694.1	Gnomon	exon	7059020	7059087	3846	NO
NC_021694.1	Gnomon	intron	7059088	7060318	3847	NO
NC_021694.1	Gnomon	exon	7060319	7060467	3848	NO
NC_021694.1	Gnomon	intron	7060468	7060585	3849	NO
NC_021694.1	Gnomon	exon	7060586	7060756	3850	NO
NC_021694.1	Gnomon	intron	7060757	7060836	3851	NO
NC_021694.1	Gnomon	exon	7060837	7060928	3852	NO
NC_021694.1	Gnomon	intron	7060929	7061174	3853	NO
NC_021694.1	Gnomon	exon	7061175	7061288	3854	NO
NC_021694.1	Gnomon	intron	7061289	7063439	3855	NO
NC_021694.1	Gnomon	exon	7063440	7063551	3856	NO
NC_021694.1	Gnomon	intron	7063552	7063647	3857	NO
NC_021694.1	Gnomon	exon	7063648	7063716	3858	NO
NC_021694.1	Gnomon	intron	7063717	7063796	3859	NO
NC_021694.1	Gnomon	exon	7063797	7063893	3860	NO
NC_021694.1	Gnomon	intron	7063894	7064047	3861	NO
NC_021694.1	Gnomon	exon	7064048	7064195	3862	NO
NC_021694.1	Gnomon	intron	7064196	7064319	3863	NO
NC_021694.1	Gnomon	exon	7064320	7064404	3864	NO
NC_021694.1	Gnomon	intron	7064405	7064465	3865	NO
NC_021694.1	Gnomon	exon	7064466	7064480	3866	NO
NC_021694.1	Gnomon	intron	7064481	7065667	3867	NO
NC_021694.1	Gnomon	exon	7065668	7065711	3868	NO
NC_021696.1	Gnomon	non_coding	7065712	7069380	NA	NA
NC_021694.1	Gnomon	exon	7069381	7069406	3870	NO
NC_021694.1	Gnomon	intron	7069407	7069588	3871	NO
NC_021694.1	Gnomon	exon	7069589	7070101	3872	NO
NC_021694.1	Gnomon	intron	7070102	7070153	3873	NO
NC_021694.1	Gnomon	exon	7070154	7070862	3874	NO
NC_021694.1	Gnomon	intron	7070863	7073653	3875	NO
NC_021694.1	Gnomon	exon	7073654	7073747	3876	NO
NC_021694.1	Gnomon	intron	7073748	7073828	3877	NO
NC_021694.1	Gnomon	exon	7073829	7073936	3878	NO
NC_021694.1	Gnomon	intron	7073937	7074253	3879	NO
NC_021694.1	Gnomon	exon	7074254	7074373	3880	NO
NC_021694.1	Gnomon	intron	7074374	7074455	3881	NO
NC_021694.1	Gnomon	exon	7074456	7074588	3882	NO
NC_021694.1	Gnomon	intron	7074589	7074680	3883	NO
NC_021694.1	Gnomon	exon	7074681	7074799	3884	NO
NC_021694.1	Gnomon	intron	7074800	7075063	3885	NO
NC_021694.1	Gnomon	exon	7075064	7075159	3886	NO
NC_021694.1	Gnomon	intron	7075160	7075242	3887	NO
NC_021694.1	Gnomon	exon	7075243	7075329	3888	NO
NC_021694.1	Gnomon	intron	7075330	7075469	3889	NO
NC_021694.1	Gnomon	exon	7075470	7075630	3890	NO
NC_021694.1	Gnomon	intron	7075631	7075801	3891	NO
NC_021694.1	Gnomon	exon	7075802	7076360	3892	NO
NC_021696.1	Gnomon	non_coding	7076361	7076802	NA	NA
NC_021694.1	Gnomon	exon	7076803	7077015	3894	NO
NC_021694.1	Gnomon	intron	7077016	7078533	3895	NO
NC_021694.1	Gnomon	exon	7078534	7078668	3896	NO
NC_021694.1	Gnomon	intron	7078669	7078752	3897	NO
NC_021694.1	Gnomon	exon	7078753	7078858	3898	NO
NC_021694.1	Gnomon	intron	7078859	7078983	3899	NO
NC_021694.1	Gnomon	exon	7078984	7079134	3900	NO
NC_021694.1	Gnomon	intron	7079135	7079225	3901	NO
NC_021694.1	Gnomon	exon	7079226	7079379	3902	NO
NC_021694.1	Gnomon	intron	7079380	7079617	3903	NO
NC_021694.1	Gnomon	exon	7079618	7079764	3904	NO
NC_021694.1	Gnomon	intron	7079765	7079996	3905	NO
NC_021694.1	Gnomon	exon	7079997	7080144	3906	NO
NC_021694.1	Gnomon	intron	7080145	7080834	3907	NO
NC_021694.1	Gnomon	exon	7080835	7080999	3908	NO
NC_021696.1	Gnomon	non_coding	7081000	7081742	NA	NA
NC_021694.1	Gnomon	exon	7081743	7081999	3910	NO
NC_021694.1	Gnomon	intron	7082000	7082105	3911	NO
NC_021694.1	Gnomon	exon	7082106	7082180	3912	NO
NC_021694.1	Gnomon	intron	7082181	7082292	3913	NO
NC_021694.1	Gnomon	exon	7082293	7082417	3914	NO
NC_021694.1	Gnomon	intron	7082418	7082533	3915	NO
NC_021694.1	Gnomon	exon	7082534	7082556	3916	NO
NC_021694.1	Gnomon	intron	7082557	7082684	3917	NO
NC_021694.1	Gnomon	exon	7082685	7082918	3918	NO
NC_021694.1	Gnomon	intron	7082919	7083026	3919	NO
NC_021694.1	Gnomon	exon	7083027	7083122	3920	NO
NC_021694.1	Gnomon	intron	7083123	7083391	3921	NO
NC_021694.1	Gnomon	exon	7083392	7083587	3922	NO
NC_021694.1	Gnomon	intron	7083588	7085009	3923	NO
NC_021694.1	Gnomon	exon	7085010	7085065	3924	NO
NC_021694.1	Gnomon	intron	7085066	7085155	3925	NO
NC_021694.1	Gnomon	exon	7085156	7085287	3926	NO
NC_021694.1	Gnomon	intron	7085288	7085393	3927	NO
NC_021694.1	Gnomon	exon	7085394	7085607	3928	NO
NC_021694.1	Gnomon	intron	7085608	7089205	3929	NO
NC_021694.1	Gnomon	exon	7089206	7089276	3930	NO
NC_021694.1	Gnomon	intron	7089277	7089366	3931	NO
NC_021694.1	Gnomon	exon	7089367	7089555	3932	NO
NC_021696.1	Gnomon	non_coding	7089556	7091663	NA	NA
NC_021694.1	Gnomon	exon	7091664	7091718	3934	NO
NC_021694.1	Gnomon	intron	7091719	7092766	3935	NO
NC_021694.1	Gnomon	exon	7092767	7094672	3936	NO
NC_021694.1	Gnomon	intron	7094673	7097090	3937	NO
NC_021694.1	Gnomon	exon	7097091	7098562	3938	NO
NC_021696.1	Gnomon	non_coding	7098563	7104153	NA	NA
NC_021694.1	Gnomon	exon	7104154	7104383	3940	NO
NC_021694.1	Gnomon	intron	7104384	7105023	3941	NO
NC_021694.1	Gnomon	exon	7105024	7105343	3942	NO
NC_021694.1	Gnomon	intron	7105344	7105441	3943	NO
NC_021694.1	Gnomon	exon	7105442	7106629	3944	NO
NC_021696.1	Gnomon	non_coding	7106630	7113456	NA	NA
NC_021694.1	Gnomon	exon	7113457	7113534	3946	NO
NC_021694.1	Gnomon	intron	7113535	7113736	3947	NO
NC_021694.1	Gnomon	exon	7113737	7113894	3948	NO
NC_021694.1	Gnomon	intron	7113895	7114163	3949	NO
NC_021694.1	Gnomon	exon	7114164	7114354	3950	NO
NC_021694.1	Gnomon	intron	7114355	7114429	3951	NO
NC_021694.1	Gnomon	exon	7114430	7114514	3952	NO
NC_021694.1	Gnomon	intron	7114515	7114652	3953	NO
NC_021694.1	Gnomon	exon	7114653	7114694	3954	NO
NC_021694.1	Gnomon	intron	7114695	7114771	3955	NO
NC_021694.1	Gnomon	exon	7114772	7114991	3956	NO
NC_021694.1	Gnomon	intron	7114992	7115258	3957	NO
NC_021694.1	Gnomon	exon	7115259	7115362	3958	NO
NC_021694.1	Gnomon	intron	7115363	7115441	3959	NO
NC_021694.1	Gnomon	exon	7115442	7115501	3960	NO
NC_021694.1	Gnomon	intron	7115502	7115807	3961	NO
NC_021694.1	Gnomon	exon	7115808	7115876	3962	NO
NC_021694.1	Gnomon	intron	7115877	7116185	3963	NO
NC_021694.1	Gnomon	exon	7116186	7116305	3964	NO
NC_021694.1	Gnomon	intron	7116306	7116454	3965	NO
NC_021694.1	Gnomon	exon	7116455	7116540	3966	NO
NC_021694.1	Gnomon	intron	7116541	7116963	3967	NO
NC_021694.1	Gnomon	exon	7116964	7117103	3968	NO
NC_021694.1	Gnomon	intron	7117104	7117183	3969	NO
NC_021694.1	Gnomon	exon	7117184	7117260	3970	NO
NC_021694.1	Gnomon	intron	7117261	7117329	3971	NO
NC_021694.1	Gnomon	exon	7117330	7117350	3972	NO
NC_021694.1	Gnomon	intron	7117351	7117531	3973	NO
NC_021694.1	Gnomon	exon	7117532	7117559	3974	NO
NC_021694.1	Gnomon	intron	7117560	7117709	3975	NO
NC_021694.1	Gnomon	exon	7117710	7117882	3976	NO
NC_021694.1	Gnomon	intron	7117883	7117964	3977	NO
NC_021694.1	Gnomon	exon	7117965	7118038	3978	NO
NC_021694.1	Gnomon	intron	7118039	7118362	3979	NO
NC_021694.1	Gnomon	exon	7118363	7118434	3980	NO
NC_021694.1	Gnomon	intron	7118435	7118515	3981	NO
NC_021694.1	Gnomon	exon	7118516	7118589	3982	NO
NC_021694.1	Gnomon	intron	7118590	7118787	3983	NO
NC_021694.1	Gnomon	exon	7118788	7118852	3984	NO
NC_021694.1	Gnomon	intron	7118853	7118930	3985	NO
NC_021694.1	Gnomon	exon	7118931	7119033	3986	NO
NC_021694.1	Gnomon	intron	7119034	7119601	3987	NO
NC_021694.1	Gnomon	exon	7119602	7119783	3988	NO
NC_021694.1	Gnomon	intron	7119784	7120495	3989	NO
NC_021694.1	Gnomon	exon	7120496	7120927	3990	NO
NC_021696.1	Gnomon	non_coding	7120928	7122903	NA	NA
NC_021694.1	Gnomon	exon	7122904	7122978	3992	NO
NC_021694.1	Gnomon	intron	7122979	7123523	3993	NO
NC_021694.1	Gnomon	exon	7123524	7123676	3994	NO
NC_021694.1	Gnomon	intron	7123677	7125080	3995	NO
NC_021694.1	Gnomon	exon	7125081	7125261	3996	NO
NC_021694.1	Gnomon	intron	7125262	7125594	3997	NO
NC_021694.1	Gnomon	exon	7125595	7126292	3998	NO
NC_021694.1	Gnomon	intron	7126293	7126927	3999	NO
NC_021694.1	Gnomon	exon	7126928	7127061	4000	NO
NC_021694.1	Gnomon	intron	7127062	7127840	4001	NO
NC_021694.1	Gnomon	exon	7127841	7127958	4002	NO
NC_021694.1	Gnomon	intron	7127959	7128273	4003	NO
NC_021694.1	Gnomon	exon	7128274	7128459	4004	NO
NC_021694.1	Gnomon	intron	7128460	7128797	4005	NO
NC_021694.1	Gnomon	exon	7128798	7128950	4006	NO
NC_021694.1	Gnomon	intron	7128951	7129058	4007	NO
NC_021694.1	Gnomon	exon	7129059	7129213	4008	NO
NC_021694.1	Gnomon	intron	7129214	7129436	4009	NO
NC_021694.1	Gnomon	exon	7129437	7129557	4010	NO
NC_021694.1	Gnomon	intron	7129558	7129987	4011	NO
NC_021694.1	Gnomon	exon	7129988	7130038	4012	NO
NC_021694.1	Gnomon	intron	7130039	7130121	4013	NO
NC_021694.1	Gnomon	exon	7130122	7130220	4014	NO
NC_021694.1	Gnomon	intron	7130221	7130744	4015	NO
NC_021694.1	Gnomon	exon	7130745	7130973	4016	NO
NC_021694.1	Gnomon	intron	7130974	7131245	4017	NO
NC_021694.1	Gnomon	exon	7131246	7133578	4018	NO
NC_021696.1	Gnomon	non_coding	7133579	7133791	NA	NA
NC_021694.1	Gnomon	exon	7133792	7133898	4020	NO
NC_021694.1	Gnomon	intron	7133899	7134154	4021	NO
NC_021694.1	Gnomon	exon	7134155	7134322	4022	NO
NC_021694.1	Gnomon	intron	7134323	7134615	4023	NO
NC_021694.1	Gnomon	exon	7134616	7135519	4024	NO
NC_021696.1	Gnomon	non_coding	7135520	7150356	NA	NA
NC_021694.1	Gnomon	exon	7150357	7150981	4026	NO
NC_021694.1	Gnomon	intron	7150982	7151117	4027	NO
NC_021694.1	Gnomon	exon	7151118	7151277	4028	NO
NC_021694.1	Gnomon	intron	7151278	7151560	4029	NO
NC_021694.1	Gnomon	exon	7151561	7151719	4030	NO
NC_021694.1	Gnomon	intron	7151720	7152168	4031	NO
NC_021694.1	Gnomon	exon	7152169	7152292	4032	NO
NC_021694.1	Gnomon	intron	7152293	7152377	4033	NO
NC_021694.1	Gnomon	exon	7152378	7152517	4034	NO
NC_021694.1	Gnomon	intron	7152518	7152961	4035	NO
NC_021694.1	Gnomon	exon	7152962	7153091	4036	NO
NC_021694.1	Gnomon	intron	7153092	7153195	4037	NO
NC_021694.1	Gnomon	exon	7153196	7153308	4038	NO
NC_021694.1	Gnomon	intron	7153309	7153403	4039	NO
NC_021694.1	Gnomon	exon	7153404	7153436	4040	NO
NC_021694.1	Gnomon	intron	7153437	7153524	4041	NO
NC_021694.1	Gnomon	exon	7153525	7153651	4042	NO
NC_021694.1	Gnomon	intron	7153652	7153722	4043	NO
NC_021694.1	Gnomon	exon	7153723	7153865	4044	NO
NC_021694.1	Gnomon	intron	7153866	7154149	4045	NO
NC_021694.1	Gnomon	exon	7154150	7154276	4046	NO
NC_021694.1	Gnomon	intron	7154277	7154452	4047	NO
NC_021694.1	Gnomon	exon	7154453	7154580	4048	NO
NC_021694.1	Gnomon	intron	7154581	7154674	4049	NO
NC_021694.1	Gnomon	exon	7154675	7154710	4050	NO
NC_021694.1	Gnomon	intron	7154711	7154986	4051	NO
NC_021694.1	Gnomon	exon	7154987	7155113	4052	NO
NC_021694.1	Gnomon	intron	7155114	7155189	4053	NO
NC_021694.1	Gnomon	exon	7155190	7155329	4054	NO
NC_021694.1	Gnomon	intron	7155330	7155417	4055	NO
NC_021694.1	Gnomon	exon	7155418	7155598	4056	NO
NC_021694.1	Gnomon	intron	7155599	7156018	4057	NO
NC_021694.1	Gnomon	exon	7156019	7156137	4058	NO
NC_021694.1	Gnomon	intron	7156138	7157812	4059	NO
NC_021694.1	Gnomon	exon	7157813	7157896	4060	NO
NC_021694.1	Gnomon	intron	7157897	7157951	4061	NO
NC_021694.1	Gnomon	exon	7157952	7158132	4062	NO
NC_021694.1	Gnomon	intron	7158133	7158695	4063	NO
NC_021694.1	Gnomon	exon	7158696	7158814	4064	NO
NC_021694.1	Gnomon	intron	7158815	7158891	4065	NO
NC_021694.1	Gnomon	exon	7158892	7158939	4066	NO
NC_021694.1	Gnomon	intron	7158940	7159532	4067	NO
NC_021694.1	Gnomon	exon	7159533	7160045	4068	NO
NC_021694.1	Gnomon	intron	7160046	7160454	4069	NO
NC_021694.1	Gnomon	exon	7160455	7160973	4070	NO
NC_021694.1	Gnomon	intron	7160974	7161706	4071	NO
NC_021694.1	Gnomon	exon	7161707	7162277	4072	NO
NC_021694.1	Gnomon	intron	7162278	7164717	4073	NO
NC_021694.1	Gnomon	exon	7164718	7164728	4074	NO
NC_021696.1	Gnomon	non_coding	7164729	7171374	NA	NA
NC_021694.1	Gnomon	exon	7171375	7171501	4076	NO
NC_021694.1	Gnomon	intron	7171502	7171936	4077	NO
NC_021694.1	Gnomon	exon	7171937	7172115	4078	NO
NC_021694.1	Gnomon	intron	7172116	7182084	4079	NO
NC_021694.1	Gnomon	exon	7182085	7182269	4080	NO
NC_021694.1	Gnomon	intron	7182270	7185362	4081	NO
NC_021694.1	Gnomon	exon	7185363	7185610	4082	NO
NC_021696.1	Gnomon	non_coding	7185611	7191484	NA	NA
NC_021694.1	Gnomon	exon	7191485	7192187	4084	NO
NC_021694.1	Gnomon	intron	7192188	7192989	4085	NO
NC_021694.1	Gnomon	exon	7192990	7193106	4086	NO
NC_021694.1	Gnomon	intron	7193107	7193649	4087	NO
NC_021694.1	Gnomon	exon	7193650	7193792	4088	NO
NC_021694.1	Gnomon	intron	7193793	7194422	4089	NO
NC_021694.1	Gnomon	exon	7194423	7194539	4090	NO
NC_021694.1	Gnomon	intron	7194540	7194715	4091	NO
NC_021694.1	Gnomon	exon	7194716	7194817	4092	NO
NC_021694.1	Gnomon	intron	7194818	7195476	4093	NO
NC_021694.1	Gnomon	exon	7195477	7195591	4094	NO
NC_021694.1	Gnomon	intron	7195592	7196628	4095	NO
NC_021694.1	Gnomon	exon	7196629	7196736	4096	NO
NC_021694.1	Gnomon	intron	7196737	7199416	4097	NO
NC_021694.1	Gnomon	exon	7199417	7200836	4098	NO
NC_021696.1	Gnomon	non_coding	7200837	7201291	NA	NA
NC_021694.1	Gnomon	exon	7201292	7201359	4100	NO
NC_021694.1	Gnomon	intron	7201360	7202009	4101	NO
NC_021694.1	Gnomon	exon	7202010	7202075	4102	NO
NC_021694.1	Gnomon	intron	7202076	7203781	4103	NO
NC_021694.1	Gnomon	exon	7203782	7203974	4104	NO
NC_021694.1	Gnomon	intron	7203975	7204370	4105	NO
NC_021694.1	Gnomon	exon	7204371	7204400	4106	NO
NC_021694.1	Gnomon	intron	7204401	7204786	4107	NO
NC_021694.1	Gnomon	exon	7204787	7204837	4108	NO
NC_021694.1	Gnomon	intron	7204838	7205146	4109	NO
NC_021694.1	Gnomon	exon	7205147	7205242	4110	NO
NC_021694.1	Gnomon	intron	7205243	7205597	4111	NO
NC_021694.1	Gnomon	exon	7205598	7206438	4112	NO
NC_021696.1	Gnomon	non_coding	7206439	7226938	NA	NA
NC_021694.1	Gnomon	exon	7226939	7226979	4114	NO
NC_021694.1	Gnomon	intron	7226980	7235411	4115	NO
NC_021694.1	Gnomon	exon	7235412	7235517	4116	NO
NC_021694.1	Gnomon	intron	7235518	7236874	4117	NO
NC_021694.1	Gnomon	exon	7236875	7236928	4118	NO
NC_021694.1	Gnomon	intron	7236929	7240855	4119	NO
NC_021694.1	Gnomon	exon	7240856	7240972	4120	NO
